id,congruency,rt
5,incongruent,823.0398229212199
5,congruent,640.1271931273386
5,incongruent,815.4337736999114
5,congruent,359.9427398786179
5,incongruent,451.01783839475036
5,congruent,745.2128233709202
5,incongruent,833.1516979206967
5,congruent,627.0700055771039
5,incongruent,848.2529653367302
5,congruent,647.6368499653074
5,incongruent,906.496766872514
5,congruent,662.8197860051416
5,incongruent,824.7309772744902
5,congruent,516.7513266415443
5,incongruent,744.4474041070991
5,congruent,632.6631220967397
5,incongruent,716.8525757388336
5,congruent,610.509578647919
5,incongruent,663.3663330381486
5,congruent,422.36092759229285
5,incongruent,608.728725710245
5,congruent,497.11688315756624
5,incongruent,717.918064862719
5,congruent,648.7477541920555
5,incongruent,700.7236256405087
5,congruent,475.3275369117342
5,incongruent,702.5711938900776
5,congruent,707.9888116966116
5,incongruent,856.6705447141179
6,congruent,529.5736227331879
6,incongruent,701.2208747473094
6,congruent,527.3237516443739
6,incongruent,821.5385325638352
6,congruent,534.2953114592369
6,incongruent,848.6989879773587
6,congruent,566.7697576382235
6,incongruent,902.4328359151684
6,congruent,563.0640711836232
6,incongruent,932.0274983034841
6,congruent,599.9507386007044
6,incongruent,883.7469865992798
6,congruent,593.2926737858486
6,incongruent,845.3756566122817
6,congruent,492.72123788649094
6,incongruent,713.6385477249992
6,congruent,725.1940688593338
6,incongruent,897.7958144080396
6,congruent,729.9091679140566
6,incongruent,784.3212085734289
6,congruent,624.5022830838366
6,incongruent,915.6907386348472
6,congruent,741.169743518108
6,incongruent,915.5226472349802
6,congruent,543.1583917948433
6,incongruent,730.5136118160805
6,congruent,448.6843152660592
6,incongruent,777.3467759726921
6,congruent,607.2820671392561
6,incongruent,842.1647493859202
6,congruent,643.4923425977403
6,incongruent,1023.7144055586753
6,congruent,637.5583202751619
6,incongruent,897.5680164939954
6,congruent,760.3834508212997
6,incongruent,914.0680852627602
6,congruent,640.8278395610955
6,incongruent,876.0372548319941
6,congruent,751.653313988222
6,incongruent,963.2393098137904
6,congruent,577.5644213526343
6,incongruent,764.5637453789496
6,congruent,459.007583073203
6,incongruent,658.4106065279527
6,congruent,580.3269704072061
6,incongruent,792.8818750345458
6,congruent,688.0145506221511
6,incongruent,901.4773831242411
6,congruent,582.88962561946
6,incongruent,891.5429372736962
6,congruent,398.50873773241904
6,incongruent,579.3173974180802
6,congruent,587.6588901452094
6,incongruent,853.2040903688547
6,congruent,684.8216883091065
6,incongruent,967.1228264945678
6,congruent,702.5239273437612
6,incongruent,953.2945298484813
6,congruent,782.5462838296041
6,incongruent,928.3834888918074
6,congruent,390.71651568205004
6,incongruent,625.3095044226106
6,congruent,559.1474565951848
6,incongruent,820.3309135473287
6,congruent,743.8063645145457
6,incongruent,950.3661352289139
6,congruent,586.6965778189217
6,incongruent,868.3234439393508
6,congruent,372.5550738758095
6,incongruent,740.917349152178
6,congruent,664.6054917334708
6,incongruent,867.4125710807665
6,congruent,422.9931428372504
6,incongruent,726.4300870379757
6,congruent,449.9480731462543
6,incongruent,778.8560530029416
6,congruent,707.434958600425
6,incongruent,878.5721847298719
6,congruent,673.3927763764038
6,incongruent,895.5650336112205
6,congruent,498.7785384800843
6,incongruent,732.8750730560644
6,congruent,511.640955383824
6,incongruent,802.3492428683388
6,congruent,665.3628157407397
6,incongruent,926.5201822877457
6,congruent,577.4742690586793
6,incongruent,794.0489887025187
6,congruent,639.9624426060409
6,incongruent,870.0898174997814
6,congruent,601.7402531814934
6,incongruent,893.3785811653386
6,congruent,717.2051591404731
6,incongruent,912.2406536753148
6,congruent,569.7262176447788
6,incongruent,820.4335035583949
6,congruent,553.8503883816732
6,incongruent,787.5526961534221
6,congruent,616.1881527757382
6,incongruent,820.2189519746563
6,congruent,529.4834131835709
6,incongruent,883.883410696155
6,congruent,456.1699175233239
6,incongruent,677.323935932537
6,congruent,592.934471053361
6,incongruent,805.1751633661536
6,congruent,568.1091786387211
6,incongruent,799.5646646398986
6,congruent,612.6080095928183
6,incongruent,800.8640480339228
6,congruent,630.4375246527513
6,incongruent,821.5509000174789
6,congruent,617.1075541689017
6,incongruent,747.780162960418
6,congruent,714.2907599150291
6,incongruent,851.6505846642242
6,congruent,542.963243554269
6,incongruent,810.1611373683106
6,congruent,573.7822540968056
6,incongruent,892.6849315254141
6,congruent,620.3453952529002
6,incongruent,826.2105648922923
6,congruent,600.9051524876983
6,incongruent,913.1829571519356
6,congruent,570.4507457272447
6,incongruent,963.1312340361908
6,congruent,652.2489682307397
6,incongruent,976.9785090144813
6,congruent,732.1431030788034
6,incongruent,945.3054687883844
6,congruent,558.3619624517861
6,incongruent,952.8128948242882
6,congruent,675.5143261304717
6,incongruent,807.1024387509452
6,congruent,618.1699720279377
6,incongruent,769.2139665317951
6,congruent,573.758698916736
6,incongruent,722.9190379976302
6,congruent,587.1236042274693
6,incongruent,840.2979357601953
6,congruent,496.02536127308804
6,incongruent,636.2180126676802
6,congruent,598.8773286493954
6,incongruent,897.9688469925927
6,congruent,707.6931419036314
6,incongruent,934.8106949555294
6,congruent,578.0457731838081
6,incongruent,868.6381161614753
6,congruent,697.9215198542428
6,incongruent,949.19514385396
6,congruent,727.2951880577895
6,incongruent,908.8110589377437
6,congruent,527.3902122288362
6,incongruent,884.1975289110254
6,congruent,566.3409182129272
6,incongruent,851.4431905925294
6,congruent,523.1911236897623
6,incongruent,771.0838810705912
6,congruent,603.2678886174848
6,incongruent,869.6993014113401
6,congruent,641.0214067577331
6,incongruent,880.652862008883
6,congruent,663.9930439755228
6,incongruent,896.9082621004013
6,congruent,729.489155035841
6,incongruent,863.7170130309074
6,congruent,506.9501810250598
6,incongruent,779.7066101300795
6,congruent,481.4332368439617
6,incongruent,689.4642316400642
6,congruent,675.9957529302085
6,incongruent,828.1556828259517
6,congruent,604.9645971107411
6,incongruent,760.7170262100041
6,congruent,540.7110217374869
6,incongruent,777.4221479911738
6,congruent,463.40997023897046
6,incongruent,785.6839239044522
6,congruent,519.667225377809
6,incongruent,825.738436810752
6,congruent,471.6273604009638
6,incongruent,599.3669086869995
6,congruent,710.8065907458271
6,incongruent,1016.3417213822506
6,congruent,688.8435063899184
6,incongruent,900.0867172639727
6,congruent,919.5197128651362
6,incongruent,1030.1074342792456
6,congruent,553.4045043053753
6,incongruent,760.1767127799205
6,congruent,740.6623753755059
6,incongruent,876.134375560025
6,congruent,513.0987099993171
6,incongruent,714.4772714429156
6,congruent,694.646418310675
6,incongruent,752.2292057625532
6,congruent,503.64700993016015
6,incongruent,776.0036116734104
6,congruent,500.4931653190712
6,incongruent,755.0986396121904
7,congruent,814.9565993203914
7,incongruent,999.9579101604943
7,congruent,723.1248717029134
7,incongruent,961.5826299334379
7,congruent,542.2769510212302
7,incongruent,719.39764278663
7,congruent,817.4204229076032
7,incongruent,1029.4283872489593
7,congruent,783.6863759353776
7,incongruent,1002.2018988506597
7,congruent,639.1944784868057
7,incongruent,963.8645264641743
7,congruent,610.354651746923
7,incongruent,833.8339855274118
7,congruent,664.1487139077383
7,incongruent,824.4815680962507
7,congruent,599.7830516163745
7,incongruent,1118.8254325218168
7,congruent,529.6160912314593
7,incongruent,877.6049958434828
7,congruent,659.1877013052584
7,incongruent,832.2535922055371
7,congruent,543.4433653645167
7,incongruent,909.3967054606948
7,congruent,674.231373921583
7,incongruent,933.288001929752
7,congruent,685.5741538176051
7,incongruent,875.4318297721578
7,congruent,553.5975318949852
7,incongruent,876.7991808721603
7,congruent,537.3294953887248
7,incongruent,807.3642120357464
7,congruent,775.1620490831576
7,incongruent,1028.0001762137315
7,congruent,813.534210265145
7,incongruent,997.4152929983672
7,congruent,720.0908337081811
7,incongruent,843.9191904514444
7,congruent,754.9313023485735
7,incongruent,1064.250948197222
7,congruent,662.0191374282319
7,incongruent,1031.4773571258759
7,congruent,735.6191645053676
7,incongruent,927.0054669328214
7,congruent,474.47687803581357
7,incongruent,878.8386244237927
7,congruent,560.9682806343878
7,incongruent,819.848859101734
7,congruent,647.6676289588381
7,incongruent,1013.75892029439
7,congruent,634.6934538752795
7,incongruent,907.5799829575008
7,congruent,779.3369237507185
7,incongruent,1012.1410653220631
7,congruent,605.8367528863529
7,incongruent,906.4876916333274
7,congruent,640.2603284018221
7,incongruent,830.8539886046399
7,congruent,547.2076341652502
7,incongruent,778.7870717564363
7,congruent,677.3872983717315
7,incongruent,875.1669685830736
7,congruent,646.9164533548281
7,incongruent,893.1620354383376
7,congruent,713.4118626555107
7,incongruent,908.5883722690493
7,congruent,746.3273717206805
7,incongruent,866.1886783018392
7,congruent,619.9923654587491
7,incongruent,890.8205420778434
7,congruent,765.1645566036782
7,incongruent,825.8181121395171
7,congruent,778.5319372555282
7,incongruent,1058.4570163999738
7,congruent,891.1879294808474
7,incongruent,950.8656281709195
7,congruent,682.0116555877524
7,incongruent,919.9353273819855
7,congruent,899.152847861674
7,incongruent,1100.1675421088516
7,congruent,716.8337267648726
7,incongruent,992.816596479727
7,congruent,725.8469088226685
7,incongruent,872.9128822075818
7,congruent,691.7905978500157
7,incongruent,839.9999766314819
7,congruent,714.0741605398941
7,incongruent,973.9272644198869
7,congruent,704.8984207733886
7,incongruent,889.26745071132
7,congruent,957.5929835912984
7,incongruent,1201.0983003942747
7,congruent,684.7740999722674
7,incongruent,1049.4346987387057
7,congruent,767.413051102094
7,incongruent,985.8437338883418
7,congruent,711.2722698312582
7,incongruent,909.019189237077
7,congruent,631.8860761343966
7,incongruent,827.6386952022983
7,congruent,785.5377029012909
7,incongruent,937.6378679650826
7,congruent,555.5417203468814
7,incongruent,779.700457630703
7,congruent,506.03884981827406
7,incongruent,696.5916119693638
7,congruent,794.2772759670352
7,incongruent,1048.887003980555
7,congruent,749.5670376017639
7,incongruent,941.8683062667684
7,congruent,734.0493685673123
7,incongruent,1065.3229187242948
7,congruent,778.1883834562524
7,incongruent,1034.9666755054193
7,congruent,824.2653077796643
7,incongruent,897.035355842959
7,congruent,671.9780206442288
7,incongruent,894.9404355415961
7,congruent,781.340231104041
7,incongruent,1012.4346660644309
7,congruent,708.1960631668973
7,incongruent,934.0659054202982
7,congruent,823.4164270452667
7,incongruent,1042.5640532886116
7,congruent,504.3845856054252
7,incongruent,796.5472459299408
7,congruent,544.8167406757159
7,incongruent,934.5112322066021
7,congruent,689.2790109173
7,incongruent,913.4303550185138
7,congruent,728.2317175426269
7,incongruent,1006.8778040509119
7,congruent,778.3534065566878
7,incongruent,946.3397150194382
7,congruent,712.6423629415373
7,incongruent,710.1661834278005
7,congruent,735.8976959855056
7,incongruent,984.9076636148134
7,congruent,454.4473714504804
7,incongruent,584.6935106505516
7,congruent,488.3797565916233
7,incongruent,666.5295182655025
7,congruent,647.6954081653147
7,incongruent,934.5996257504021
7,congruent,669.6432085657573
7,incongruent,914.8126766543829
7,congruent,625.1021025789142
7,incongruent,878.9729996259035
7,congruent,673.1870790290465
7,incongruent,887.8353177867288
7,congruent,784.6122303005868
7,incongruent,922.9441396601504
7,congruent,798.3956753030975
7,incongruent,912.8959305884887
7,congruent,622.2711471888157
7,incongruent,958.8153133863424
7,congruent,773.5813794053911
7,incongruent,1022.3332335112759
7,congruent,480.6383983822935
7,incongruent,800.1237769830487
7,congruent,745.8459951889757
7,incongruent,986.9790200837697
7,congruent,666.4378057613098
7,incongruent,991.9341621152066
7,congruent,701.3758894544153
7,incongruent,879.6357416241382
7,congruent,650.1190132044269
7,incongruent,958.9173502217408
7,congruent,689.216680576151
7,incongruent,991.4564092730625
7,congruent,672.3724163794491
7,incongruent,973.4663138927538
7,congruent,614.0380785094874
7,incongruent,881.1600390702902
7,congruent,582.4126093864021
7,incongruent,798.1977952943603
7,congruent,721.648248685495
7,incongruent,1001.5380469746642
7,congruent,536.0117754958767
7,incongruent,733.6560987701671
7,congruent,857.806316032774
7,incongruent,926.2798030885168
7,congruent,744.4575502507213
7,incongruent,1002.7222240333656
7,congruent,631.0839336118826
7,incongruent,914.2116563733213
7,congruent,604.4419769589928
7,incongruent,838.7255194406653
7,congruent,813.8538264424786
7,incongruent,931.1259757060182
7,congruent,588.3943726342158
7,incongruent,921.5411075231084
7,congruent,753.2779912575878
7,incongruent,867.3344922830366
7,congruent,593.8929018016203
7,incongruent,906.7007856023682
7,congruent,756.9611806314825
7,incongruent,953.5472162646662
7,congruent,603.40114954593
7,incongruent,878.5866785963434
8,congruent,675.9004718908504
8,incongruent,900.2735958171243
8,congruent,901.0361379520823
8,incongruent,1089.9986569747746
8,congruent,568.2698940816855
8,incongruent,718.9220152987393
8,congruent,793.1239287343917
8,incongruent,923.2006611287301
8,congruent,597.3234162901975
8,incongruent,917.6027593179898
8,congruent,715.7510401568104
8,incongruent,898.5032470606559
8,congruent,723.4970117580273
8,incongruent,871.3627269088502
8,congruent,596.9558788485361
8,incongruent,945.2483053449354
8,congruent,610.8665092174119
8,incongruent,891.2717374527684
8,congruent,632.4555502719883
8,incongruent,879.2575126799757
8,congruent,699.813202436214
8,incongruent,965.5005559888807
8,congruent,595.8333581245541
8,incongruent,830.7322983962877
8,congruent,516.881025336672
8,incongruent,824.1026121630696
8,congruent,725.3580660668096
8,incongruent,943.5085535008027
8,congruent,593.6308768109031
8,incongruent,749.1328402880947
8,congruent,634.8291107387997
8,incongruent,893.2049876537312
8,congruent,650.47319209801606
8,incongruent,983.2889586448575
8,congruent,613.3260408869222
8,incongruent,841.6584713379813
8,congruent,545.4868765264865
8,incongruent,806.7773191744488
8,congruent,645.1209786323163
8,incongruent,863.5101637443153
8,congruent,640.0550295421011
8,incongruent,930.7236920335816
8,congruent,707.1531962454196
8,incongruent,811.6145852051216
8,congruent,663.4414817678868
8,incongruent,905.8529122804747
8,congruent,424.36178010147773
8,incongruent,702.6476966959929
8,congruent,619.851497940828
8,incongruent,786.3858157990339
8,congruent,592.8209761750716
8,incongruent,860.2978260851494
8,congruent,493.645119128456
8,incongruent,820.6345215811365
8,congruent,658.7908022974059
8,incongruent,907.8657231659479
8,congruent,392.9041611391385
8,incongruent,582.2954224910063
8,congruent,773.1039412988321
8,incongruent,983.8350267993035
8,congruent,798.7909520982544
8,incongruent,1076.3242576461685
8,congruent,461.8259630460965
8,incongruent,731.1209985203072
8,congruent,533.9689239816221
8,incongruent,719.6847345378397
8,congruent,702.9633122437682
8,incongruent,919.2730818428056
8,congruent,718.8706770157005
8,incongruent,832.6317495952129
8,congruent,697.8414751945543
8,incongruent,991.3315791956194
8,congruent,568.8819424902365
8,incongruent,727.4255722542639
8,congruent,558.1653461474039
8,incongruent,641.933005214438
8,congruent,721.1053184733214
8,incongruent,903.2383427512246
8,congruent,452.25933716320975
8,incongruent,663.4689688222602
8,congruent,611.9904544022228
8,incongruent,811.4766160043574
8,congruent,712.8759489232168
8,incongruent,844.7367366236297
8,congruent,591.7251131841863
8,incongruent,754.7630586228039
8,congruent,490.800273722453
8,incongruent,611.0856647028227
8,congruent,603.6881537894412
8,incongruent,835.3020792886375
8,congruent,620.5858045924301
8,incongruent,921.2533971187444
8,congruent,600.3271872282043
8,incongruent,752.8262401694667
8,congruent,507.6799885368649
8,incongruent,822.560326535874
8,congruent,572.1555418913811
8,incongruent,765.3610541147162
8,congruent,710.4999178170667
8,incongruent,789.3016523861423
8,congruent,578.3682771992115
8,incongruent,803.0632002543647
8,congruent,799.594299131278
8,incongruent,1041.204186981316
8,congruent,642.1343008403717
8,incongruent,865.3128109282658
8,congruent,702.2156011387517
8,incongruent,799.3942688105195
8,congruent,514.8657280251041
8,incongruent,653.6362090543547
8,congruent,645.3462868892514
8,incongruent,794.0500230791731
8,congruent,562.6526150473455
8,incongruent,716.4262673370515
8,congruent,482.63931035615803
8,incongruent,715.0842403336404
8,congruent,620.0694806492093
8,incongruent,865.5237992904608
8,congruent,636.2316368272537
8,incongruent,899.7999296092602
8,congruent,699.3832401456507
8,incongruent,888.7222396353516
8,congruent,559.8409127503029
8,incongruent,783.7165743875354
8,congruent,488.8087445119521
8,incongruent,840.6388170867716
8,congruent,762.1386417675927
8,incongruent,882.0038155747042
8,congruent,750.0894036130551
8,incongruent,807.5697304159368
8,congruent,536.3358491485985
8,incongruent,781.9809607493019
8,congruent,745.4374975806571
8,incongruent,971.4282312638857
8,congruent,462.09417905073593
8,incongruent,773.0527206294246
8,congruent,742.0484028267769
8,incongruent,1022.2912604389061
8,congruent,682.2071343401536
8,incongruent,884.9945877466505
8,congruent,777.3628724491635
8,incongruent,936.9184839381064
8,congruent,598.7528941103322
8,incongruent,809.4523234196602
8,congruent,400.82843353979075
8,incongruent,753.2420450126571
8,congruent,654.2220503526077
8,incongruent,789.0530958617612
8,congruent,715.9303494875555
8,incongruent,798.5572905435741
8,congruent,543.6939185199919
8,incongruent,811.26969812398
8,congruent,683.410058979595
8,incongruent,906.5251653790737
8,congruent,658.6289782748778
8,incongruent,839.3669928677177
8,congruent,542.2347288279077
8,incongruent,837.0113377928162
8,congruent,539.9382083270973
8,incongruent,834.5747371600639
8,congruent,773.0883325136771
8,incongruent,1045.5623453313879
8,congruent,571.7464328375962
8,incongruent,715.1660095919707
8,congruent,616.0612906808364
8,incongruent,758.0640144123349
8,congruent,805.7305713787732
8,incongruent,1005.3887390614457
8,congruent,671.0987541761449
8,incongruent,910.4143462664496
8,congruent,652.1241013794909
8,incongruent,888.8017277885143
8,congruent,763.9083631544984
8,incongruent,885.523171864844
8,congruent,633.9670654459647
8,incongruent,636.828915218483
8,congruent,804.1196131660878
8,incongruent,941.1575190597948
8,congruent,630.4700430480746
8,incongruent,810.922057633667
8,congruent,618.5534191847911
8,incongruent,822.0422158399623
8,congruent,780.8502288551765
8,incongruent,866.0066044730031
8,congruent,732.4959008892611
8,incongruent,942.5912138717204
8,congruent,563.7012949840488
8,incongruent,698.7643843999625
8,congruent,637.5674367978313
8,incongruent,928.1443503528924
8,congruent,729.2423416377395
8,incongruent,1018.546153976699
8,congruent,652.7395511189313
8,incongruent,883.2569331000708
8,congruent,694.4149714378664
8,incongruent,956.5399195758155
8,congruent,581.3596792856824
8,incongruent,825.052765709762
8,congruent,702.8279496060712
8,incongruent,1082.7325707755242
9,congruent,846.0705668666734
9,incongruent,822.5060646712274
9,congruent,442.1911921407957
9,incongruent,663.9883535657548
9,congruent,668.6150914043886
9,incongruent,922.9621415818818
9,congruent,665.469453593007
9,incongruent,904.5063834263268
9,congruent,752.3998383915061
9,incongruent,877.2668806909678
9,congruent,657.0716737700819
9,incongruent,982.9467288630257
9,congruent,665.0098849606309
9,incongruent,917.9378387173763
9,congruent,698.3938492509616
9,incongruent,757.1434877499823
9,congruent,549.4460573591713
9,incongruent,825.2152780100382
9,congruent,453.4656842318006
9,incongruent,657.2714140668418
9,congruent,584.6142254036241
9,incongruent,759.3992561872561
9,congruent,653.082420771937
9,incongruent,794.116986460115
9,congruent,653.8672880675092
9,incongruent,831.8913554665872
9,congruent,620.4188925344863
9,incongruent,880.0020785003684
9,congruent,769.1642611530208
9,incongruent,933.225982411429
9,congruent,653.6517543498453
9,incongruent,796.9077254454078
9,congruent,585.4853037422455
9,incongruent,846.8442486650156
9,congruent,448.0944304126102
9,incongruent,667.6792541719267
9,congruent,712.3095875818183
9,incongruent,940.1479508303611
9,congruent,714.9682092122289
9,incongruent,839.2021190647681
9,congruent,668.2328909424136
9,incongruent,851.8760329013371
9,congruent,676.0145437049121
9,incongruent,885.8988318218733
9,congruent,451.55960161222276
9,incongruent,779.9469052083053
9,congruent,581.6043655779022
9,incongruent,803.3707935005048
9,congruent,600.6305122333796
9,incongruent,776.6970901744409
9,congruent,577.8536159971408
9,incongruent,805.4324458788233
9,congruent,672.454198475723
9,incongruent,985.6532728927084
9,congruent,541.2429011884451
9,incongruent,875.3589291264425
9,congruent,763.1368400180133
9,incongruent,1042.4294233434598
9,congruent,686.4652836297448
9,incongruent,821.2137736216896
9,congruent,615.5430426392164
9,incongruent,834.9144784206043
9,congruent,591.5087804318722
9,incongruent,815.9909243854074
9,congruent,629.8303886888134
9,incongruent,815.0856489176953
9,congruent,561.897386045782
9,incongruent,761.2447339413249
9,congruent,852.8026522357563
9,incongruent,1102.793646855566
9,congruent,762.4918737657559
9,incongruent,902.720075294205
9,congruent,625.4126278221947
9,incongruent,884.808690913303
9,congruent,572.0988625704383
9,incongruent,743.7973339435271
9,congruent,789.1063703017549
9,incongruent,1008.7285219789097
9,congruent,622.411509959461
9,incongruent,682.9283157456528
9,congruent,639.7505528588852
9,incongruent,899.6834549491031
9,congruent,716.4255673754911
9,incongruent,886.7916661292539
9,congruent,523.4730268863716
9,incongruent,757.7729372501659
9,congruent,482.3026471227159
9,incongruent,628.2274084070808
9,congruent,528.8586152985148
9,incongruent,834.8944979922414
9,congruent,647.5334508448909
9,incongruent,938.0528273195984
9,congruent,422.8862729069141
9,incongruent,748.2377410968088
9,congruent,577.3140004897418
9,incongruent,799.0467374275917
9,congruent,660.7939343036946
9,incongruent,1017.8566786260484
9,congruent,830.2394926567587
9,incongruent,825.7827188206602
9,congruent,650.4636264043634
9,incongruent,1003.9994144051017
9,congruent,582.4525896534763
9,incongruent,828.8604380500268
9,congruent,614.8918174580837
9,incongruent,852.5846698166018
9,congruent,473.9859008259149
9,incongruent,812.0595945116899
9,congruent,544.2335159534474
9,incongruent,746.0519907842279
9,congruent,631.9774286736777
9,incongruent,861.4277669844768
9,congruent,523.1172800572272
9,incongruent,811.3825269058689
9,congruent,673.5780293968144
9,incongruent,730.6299985416516
9,congruent,620.6208849821794
9,incongruent,841.4753126702966
9,congruent,553.138804956308
9,incongruent,777.22827651696
9,congruent,588.0417195955778
9,incongruent,812.8216316454926
9,congruent,609.760562695475
9,incongruent,853.1915314215753
9,congruent,761.282803426433
9,incongruent,946.009821295732
9,congruent,589.9158197342206
9,incongruent,803.5312225250855
9,congruent,625.8406884410965
9,incongruent,934.1946891200093
9,congruent,704.3554495041006
9,incongruent,848.0714874690053
9,congruent,696.2372566129221
9,incongruent,923.3034921033664
9,congruent,622.5724960053774
9,incongruent,726.2676912018138
9,congruent,607.2341000429795
9,incongruent,821.1457358680336
9,congruent,508.0273190029559
9,incongruent,818.4501389935189
9,congruent,558.8813392231517
9,incongruent,665.4752082903656
9,congruent,627.6219181021302
9,incongruent,946.6897201246477
9,congruent,690.2872766939005
9,incongruent,901.7117102288278
9,congruent,591.5089830388572
9,incongruent,765.7427564385067
9,congruent,714.0642758729249
9,incongruent,891.2978320619527
9,congruent,700.0752238468338
9,incongruent,871.2166238103858
9,congruent,502.7662828569188
9,incongruent,834.9828945278258
9,congruent,525.1959147147024
9,incongruent,867.1569837493208
9,congruent,645.3990916440221
9,incongruent,830.6906723099003
9,congruent,550.9516998470527
9,incongruent,806.0470037436113
9,congruent,635.7947447543934
9,incongruent,761.154316609184
9,congruent,634.2899497908975
9,incongruent,775.0354772048856
9,congruent,693.8481796348619
9,incongruent,764.8698763312549
9,congruent,446.61877982453393
9,incongruent,715.471664863151
9,congruent,724.7344665279263
9,incongruent,872.1598738825104
9,congruent,641.6852524382944
9,incongruent,804.7286376857329
9,congruent,475.99322196247226
9,incongruent,728.7804513896775
9,congruent,395.8180928325759
9,incongruent,595.6159832386727
9,congruent,522.8476151524062
9,incongruent,807.195187159245
9,congruent,684.7873970808139
9,incongruent,951.1917897443786
9,congruent,561.3876143246792
9,incongruent,722.8634054340043
9,congruent,592.9040451211762
9,incongruent,700.7945404010444
9,congruent,739.016008592542
9,incongruent,858.9922887223245
9,congruent,726.9904938570196
9,incongruent,998.0491007553479
9,congruent,591.3960482113495
9,incongruent,688.0215256257842
9,congruent,680.6353481647576
9,incongruent,774.9357797482554
9,congruent,585.172558655482
9,incongruent,826.1160104695939
9,congruent,635.6410336870317
9,incongruent,901.4573190461974
9,congruent,546.9368876813627
9,incongruent,851.753155546838
9,congruent,567.5449774913707
9,incongruent,766.0948591664654
10,congruent,698.8733826353922
10,incongruent,875.4533735840619
10,congruent,674.0935094498683
10,incongruent,907.8177020209138
10,congruent,669.1349974523068
10,incongruent,871.4239048771043
10,congruent,547.1972274141201
10,incongruent,705.157982914758
10,congruent,706.0981317601068
10,incongruent,936.3604128898178
10,congruent,469.9308455238788
10,incongruent,708.9128177505993
10,congruent,687.5712031254618
10,incongruent,859.4805722905937
10,congruent,564.6155661116358
10,incongruent,888.3390155499312
10,congruent,473.2099039764968
10,incongruent,691.0767537561723
10,congruent,637.4509077800537
10,incongruent,850.0854836743082
10,congruent,532.3144469329495
10,incongruent,900.6197244729608
10,congruent,654.1977712216058
10,incongruent,966.052674978001
10,congruent,510.64659685491443
10,incongruent,748.2651192077873
10,congruent,702.2240258221012
10,incongruent,884.7026701735342
10,congruent,494.18273259346824
10,incongruent,743.730895382818
10,congruent,262.5391575775252
10,incongruent,742.3391512369986
10,congruent,489.2272383315789
10,incongruent,684.9501844893889
10,congruent,666.938899319988
10,incongruent,782.0214748336819
10,congruent,459.3167981107947
10,incongruent,705.5986844291268
10,congruent,620.2133337310584
10,incongruent,804.3196770092052
10,congruent,401.71965296866085
10,incongruent,633.2365671848788
10,congruent,647.1185273436265
10,incongruent,680.1915464544786
10,congruent,612.7584999010684
10,incongruent,797.7141823027104
10,congruent,579.2911684362053
10,incongruent,825.8808407181305
10,congruent,659.1860435395467
10,incongruent,808.7342038755356
10,congruent,566.5728930287303
10,incongruent,787.8763792741277
10,congruent,555.811727105551
10,incongruent,895.8770271271086
10,congruent,602.665127926981
10,incongruent,872.5927564252098
10,congruent,459.8625508136167
10,incongruent,608.0069079155976
10,congruent,557.032956800484
10,incongruent,733.688262129692
10,congruent,457.20758956858583
10,incongruent,782.2165760039229
10,congruent,590.8854294302125
10,incongruent,942.0217625469014
10,congruent,634.752673088446
10,incongruent,823.7981248254955
10,congruent,629.1239251469287
10,incongruent,729.2502812975453
10,congruent,592.2030992771365
10,incongruent,816.3491322035809
10,congruent,637.7865516080562
10,incongruent,899.6574384408118
10,congruent,703.4758128747881
10,incongruent,900.9503795582339
10,congruent,413.4719497782607
10,incongruent,681.7958523582049
10,congruent,513.7730745841478
10,incongruent,911.9623244780361
10,congruent,544.3054799630438
10,incongruent,838.8892467989535
10,congruent,417.3465240525326
10,incongruent,691.0668391225731
10,congruent,646.9597140137879
10,incongruent,897.4959577115021
10,congruent,677.385384143892
10,incongruent,880.6038431857651
10,congruent,837.4484764533865
10,incongruent,1018.2568441570804
10,congruent,543.6503585971905
10,incongruent,852.9304972941974
10,congruent,443.4056383943854
10,incongruent,676.8186875608085
10,congruent,479.6398454469582
10,incongruent,811.6331648465828
10,congruent,566.8697214314446
10,incongruent,673.7979521725761
10,congruent,650.2226020604122
10,incongruent,789.8428661437964
10,congruent,585.6164479673718
10,incongruent,959.7431565677077
10,congruent,611.2961200334041
10,incongruent,884.5046697245632
10,congruent,794.2474191739987
10,incongruent,1004.4876387793296
10,congruent,327.6691887945957
10,incongruent,715.1267808012586
10,congruent,622.16389970122
10,incongruent,991.6158018910342
10,congruent,475.8025467636659
10,incongruent,695.5930318440558
10,congruent,661.7787222172936
10,incongruent,973.7396279160379
10,congruent,569.0093638280715
10,incongruent,911.9831333465703
10,congruent,665.5309844768029
10,incongruent,861.1491880629177
10,congruent,544.6367775727846
10,incongruent,872.8365062026584
10,congruent,633.7309952114377
10,incongruent,943.5402141190781
10,congruent,724.1567691849501
10,incongruent,964.1959038942412
10,congruent,615.7552739023906
10,incongruent,879.6763769238112
10,congruent,417.0086784791688
10,incongruent,731.7442625215233
10,congruent,525.4538157574198
10,incongruent,833.9517251270306
10,congruent,644.0871192922203
10,incongruent,739.5979726183593
10,congruent,743.5094414497559
10,incongruent,1096.2423256099146
10,congruent,420.7462540181856
10,incongruent,647.6569647544784
10,congruent,472.5060701137265
10,incongruent,678.2176393042178
10,congruent,619.9351611988236
10,incongruent,883.4748232605069
10,congruent,734.1719023651485
